,,0.0,0.05,0.1,0.15,0.2,0.25,0.4,0.6,0.8,1.0
loss_S,0.001,0.014354184859030283,0.006697061807505733,0.007325408388922483,0.0010393033837168275,0.0044278721833990176,0.007484723297771723,0.010054366851178997,0.012298774829204717,0.005306726765184067,42.939024448394775
loss_S,0.05,0.025998939901761275,0.016117522515017413,0.01661320224316043,0.01578247553213019,0.01040450071087573,0.026494196210776977,0.018780932306668774,0.010247011804104034,0.015384514525266013,0.8501761729130521
loss_S,0.1,0.039958956484017705,0.028040097772318973,0.031850618252995844,0.025728770834952286,0.02934090270377432,0.022180057385931207,0.02151418499157165,0.04869933021099371,0.05296116031887976,0.9125785255018855
loss_S,0.15,0.049360220816758726,0.02699970625824122,0.05509225838662246,0.032141325570417045,0.02669919577969182,0.05784112304386291,0.03359406025361267,0.06121468291358667,0.0747429912560591,0.7277809100087325
loss_S,0.2,0.04578731384288659,0.04666696085317312,0.06614718714548573,0.06076749254642699,0.0754120827215985,0.0445735979232893,0.04006882857219285,0.08260879239609054,0.07292872656719851,0.6306038292023004
loss_S,0.25,0.07809709300614998,0.06251633908311494,0.07213826602136031,0.0693282240629216,0.07244024230978141,0.06379748780065597,0.05468312338636139,0.0872119405590297,0.07055874800278161,0.5310894084723259
loss_T,0.001,1.5157714255754944,1.863034834284118,1.5234378714860068,1.423198659321735,1.5941726081203116,0.9707970935614056,1.3117786036038084,1.5902294226419338,2.0352391809668835,44.48330020251261
loss_T,0.05,1.4328203506444512,0.6894067178961378,0.6415265388860663,0.6756426317851443,0.6034038210540961,0.7042458361999336,0.6861961246999934,0.6555078554188453,0.8077046625224813,0.8623307146836668
loss_T,0.1,2.26901347894907,0.6179308820586875,0.6214836752326462,0.5879921308755445,0.7102459056323946,0.6755426919012555,0.6551140884203914,0.6268059585397695,0.6197357908073262,0.8039885684659799
loss_T,0.15,1.255545317139226,0.5081660108388862,0.6030329284468753,0.48933040477964357,0.5742631472570893,0.5242927850589175,0.48841772279867485,0.5436907721729716,0.4785195781490803,0.6373389599468859
loss_T,0.2,1.2223384511820357,0.49566976957067016,0.48597947236612976,0.5033196506793683,0.49193319093263976,0.46338268821753265,0.5433164310641223,0.4903993062129536,0.5804706987171455,0.647283870392086
loss_T,0.25,1.7433813928110842,0.4558143107625249,0.4754338722737933,0.4573920586964246,0.4736795222938839,0.4863110002155923,0.45293489137711224,0.46853804546405,0.5373682258077468,0.5236394795152108
acc_S,0.001,0.99658203125,0.998046875,0.9990234375,1.0,0.99853515625,0.99755859375,0.99755859375,0.998046875,0.9990234375,0.13916015625
acc_S,0.05,0.9931640625,0.9951171875,0.99560546875,0.99609375,0.99755859375,0.9931640625,0.99462890625,0.99609375,0.9970703125,0.75048828125
acc_S,0.1,0.98876953125,0.9921875,0.9912109375,0.99169921875,0.990234375,0.99267578125,0.9931640625,0.986328125,0.98974609375,0.783203125
acc_S,0.15,0.9892578125,0.9912109375,0.98583984375,0.990234375,0.9921875,0.98779296875,0.99169921875,0.9853515625,0.9814453125,0.81591796875
acc_S,0.2,0.98974609375,0.9853515625,0.98291015625,0.9853515625,0.98046875,0.9853515625,0.98779296875,0.9814453125,0.97900390625,0.845703125
acc_S,0.25,0.98046875,0.98095703125,0.984375,0.97802734375,0.97998046875,0.9833984375,0.98095703125,0.9775390625,0.98095703125,0.85791015625
acc_T,0.001,0.7216680687417377,0.6922244922485278,0.7511116452349478,0.7198654007931738,0.7241918038697271,0.7717822377118135,0.7256339382285782,0.7177021992548972,0.6535272202860233,0.16632616272082681
acc_T,0.05,0.7172214878019468,0.8359572166806875,0.8467732243720707,0.8410046869366663,0.8702079077034011,0.8466530465088331,0.8526619396707127,0.854344429756039,0.836678283860113,0.7709409926691504
acc_T,0.1,0.6792452830188679,0.8574690542002164,0.8515803389015744,0.8631174137723832,0.8556663862516525,0.8548251412089893,0.8644393702679967,0.8644393702679967,0.8676841725754116,0.8003845691623603
acc_T,0.15,0.7624083643792814,0.8663622160797981,0.864920081720947,0.8842687177021993,0.8785001802667949,0.8788607138565077,0.8873933421463767,0.8768176901814686,0.8877538757360894,0.8311501021511838
acc_T,0.2,0.7670953010455475,0.870808797019589,0.8752553779593799,0.8788607138565077,0.8787405359932701,0.8859512077875256,0.8866722749669511,0.8882345871890398,0.8794616031726956,0.8488162480471098
acc_T,0.25,0.7043624564355245,0.8828265833433482,0.8785001802667949,0.8823458718903978,0.8871529864199015,0.8833072947962985,0.8971277490686216,0.8889556543684654,0.887874053599327,0.865520971037135
